0,0.0,0.0,-0.4214876033057851,-0.14049586776859505,-0.6363636363636364,-0.30578512396694213,-0.8181818181818182,-0.4297520661157025,-0.9008264462809917,-0.5785123966942148,-0.3140495867768595,-0.7933884297520661,-0.628099173553719,-0.9669421487603306,-0.8264462809917356,-0.8099173553719008,-0.859504132231405,-0.6446280991735537,-0.24793388429752067,-0.8099173553719008,-0.6528925619834711,-1.0,-0.859504132231405,-0.7851239669421488,-0.859504132231405,-0.6198347107438017,-0.2231404958677686,-0.7768595041322314,-0.6198347107438017,-0.9669421487603306,-0.8181818181818182,-0.7520661157024794,-0.8016528925619835,-0.5785123966942148,-0.2809917355371901,-0.6859504132231405,-0.628099173553719,-0.8264462809917356,-0.768595041322314,-0.7024793388429752,-0.7520661157024794,-0.5537190082644629
0,0.0,0.0,-0.39344262295081966,-0.13934426229508196,-0.6229508196721312,-0.3114754098360656,-0.819672131147541,-0.4344262295081967,-0.9180327868852459,-0.5819672131147541,-0.3114754098360656,-0.7786885245901639,-0.6065573770491803,-0.9754098360655737,-0.8032786885245902,-0.8360655737704918,-0.860655737704918,-0.6639344262295082,-0.2540983606557377,-0.7950819672131147,-0.639344262295082,-1.0,-0.8524590163934426,-0.7950819672131147,-0.8688524590163934,-0.6311475409836066,-0.2459016393442623,-0.7622950819672131,-0.6229508196721312,-0.9672131147540983,-0.8278688524590164,-0.7704918032786885,-0.8360655737704918,-0.5901639344262295,-0.3114754098360656,-0.680327868852459,-0.6147540983606558,-0.8360655737704918,-0.7704918032786885,-0.7131147540983607,-0.7704918032786885,-0.5655737704918032
0,0.0,0.0,-0.4180327868852459,-0.12295081967213115,-0.6475409836065574,-0.30327868852459017,-0.8278688524590164,-0.4262295081967213,-0.9344262295081968,-0.5737704918032787,-0.3114754098360656,-0.8032786885245902,-0.6229508196721312,-0.9836065573770492,-0.8278688524590164,-0.8442622950819673,-0.8934426229508197,-0.6721311475409836,-0.26229508196721313,-0.8114754098360656,-0.6721311475409836,-1.0,-0.8852459016393442,-0.7950819672131147,-0.9016393442622951,-0.6229508196721312,-0.26229508196721313,-0.7704918032786885,-0.6639344262295082,-0.9508196721311475,-0.860655737704918,-0.7459016393442623,-0.860655737704918,-0.5573770491803278,-0.3360655737704918,-0.680327868852459,-0.6557377049180327,-0.819672131147541,-0.7950819672131147,-0.7049180327868853,-0.7950819672131147,-0.5573770491803278
0,0.0,0.0,-0.4132231404958678,-0.1322314049586777,-0.6363636363636364,-0.30578512396694213,-0.8347107438016529,-0.4214876033057851,-0.9421487603305785,-0.5702479338842975,-0.34710743801652894,-0.8181818181818182,-0.6776859504132231,-0.9834710743801653,-0.8677685950413223,-0.8347107438016529,-0.9256198347107438,-0.6528925619834711,-0.2809917355371901,-0.8264462809917356,-0.71900826446281,-1.0,-0.9090909090909091,-0.7768595041322314,-0.9090909090909091,-0.6033057851239669,-0.2644628099173554,-0.7933884297520661,-0.6942148760330579,-0.9504132231404959,-0.8760330578512396,-0.7272727272727273,-0.8677685950413223,-0.5371900826446281,-0.3305785123966942,-0.7024793388429752,-0.6611570247933884,-0.8347107438016529,-0.8016528925619835,-0.6942148760330579,-0.8016528925619835,-0.5454545454545454
0,0.0,0.0,-0.4132231404958678,-0.1322314049586777,-0.6528925619834711,-0.3140495867768595,-0.8429752066115702,-0.4214876033057851,-0.9669421487603306,-0.5454545454545454,-0.33884297520661155,-0.8181818181818182,-0.6776859504132231,-0.9834710743801653,-0.8760330578512396,-0.8264462809917356,-0.9338842975206612,-0.6446280991735537,-0.2892561983471074,-0.8181818181818182,-0.7272727272727273,-1.0,-0.9173553719008265,-0.768595041322314,-0.9256198347107438,-0.5867768595041323,-0.2892561983471074,-0.7768595041322314,-0.7024793388429752,-0.9586776859504132,-0.8925619834710744,-0.743801652892562,-0.8842975206611571,-0.5537190082644629,-0.35537190082644626,-0.6776859504132231,-0.6776859504132231,-0.8429752066115702,-0.8181818181818182,-0.71900826446281,-0.8181818181818182,-0.5619834710743802
0,0.0,0.0,-0.4214876033057851,-0.14049586776859505,-0.6446280991735537,-0.32231404958677684,-0.8347107438016529,-0.4297520661157025,-0.9504132231404959,-0.5702479338842975,-0.3140495867768595,-0.8264462809917356,-0.6694214876033058,-0.9752066115702479,-0.8677685950413223,-0.8099173553719008,-0.9173553719008265,-0.6363636363636364,-0.2644628099173554,-0.8347107438016529,-0.7107438016528925,-1.0,-0.9090909090909091,-0.7768595041322314,-0.9173553719008265,-0.5950413223140496,-0.2644628099173554,-0.7851239669421488,-0.6942148760330579,-0.9504132231404959,-0.8760330578512396,-0.7272727272727273,-0.859504132231405,-0.5454545454545454,-0.33884297520661155,-0.6859504132231405,-0.6859504132231405,-0.8181818181818182,-0.8099173553719008,-0.6942148760330579,-0.7933884297520661,-0.5371900826446281
0,0.0,0.0,-0.4700854700854701,-0.15384615384615385,-0.7008547008547008,-0.3247863247863248,-0.8888888888888888,-0.4358974358974359,-1.0,-0.5811965811965812,-0.4017094017094017,-0.8290598290598291,-0.7350427350427351,-0.9743589743589743,-0.905982905982906,-0.8034188034188035,-0.9401709401709402,-0.6410256410256411,-0.3418803418803419,-0.8461538461538461,-0.7777777777777778,-0.9914529914529915,-0.9487179487179487,-0.7521367521367521,-0.9230769230769231,-0.5897435897435898,-0.3333333333333333,-0.8034188034188035,-0.7521367521367521,-0.9572649572649573,-0.9145299145299145,-0.7264957264957265,-0.8803418803418803,-0.5470085470085471,-0.4017094017094017,-0.7094017094017094,-0.7435897435897436,-0.8290598290598291,-0.8717948717948718,-0.6837606837606838,-0.8290598290598291,-0.5384615384615384
0,0.0,0.0,-0.44166666666666665,-0.13333333333333333,-0.6666666666666666,-0.30833333333333335,-0.85,-0.425,-0.975,-0.55,-0.375,-0.825,-0.7,-0.9833333333333333,-0.8916666666666667,-0.8166666666666667,-0.9416666666666667,-0.6416666666666667,-0.31666666666666665,-0.8333333333333334,-0.7416666666666667,-1.0,-0.9416666666666667,-0.7833333333333333,-0.95,-0.6,-0.30833333333333335,-0.7833333333333333,-0.725,-0.95,-0.9166666666666666,-0.7416666666666667,-0.9083333333333333,-0.55,-0.375,-0.6833333333333333,-0.7166666666666667,-0.825,-0.8583333333333333,-0.7,-0.85,-0.55
0,0.0,0.0,-0.42016806722689076,-0.12605042016806722,-0.6386554621848739,-0.29411764705882354,-0.8319327731092437,-0.40336134453781514,-0.9495798319327731,-0.5378151260504201,-0.33613445378151263,-0.7983193277310925,-0.6638655462184874,-0.9663865546218487,-0.8739495798319328,-0.8235294117647058,-0.9327731092436975,-0.6470588235294118,-0.2773109243697479,-0.8151260504201681,-0.7142857142857143,-1.0,-0.9159663865546218,-0.7815126050420168,-0.9327731092436975,-0.6050420168067226,-0.2689075630252101,-0.7815126050420168,-0.6974789915966386,-0.957983193277311,-0.8907563025210085,-0.7478991596638656,-0.8907563025210085,-0.5546218487394958,-0.33613445378151263,-0.6890756302521008,-0.680672268907563,-0.8235294117647058,-0.8319327731092437,-0.6890756302521008,-0.8403361344537815,-0.5378151260504201
0,0.0,0.0,-0.4322033898305085,-0.1271186440677966,-0.652542372881356,-0.3135593220338983,-0.8389830508474576,-0.4322033898305085,-0.9830508474576272,-0.5677966101694916,-0.3474576271186441,-0.8389830508474576,-0.7033898305084746,-0.9915254237288136,-0.8898305084745762,-0.8135593220338984,-0.9152542372881356,-0.6440677966101694,-0.288135593220339,-0.847457627118644,-0.7372881355932204,-1.0,-0.923728813559322,-0.7457627118644068,-0.8983050847457628,-0.6016949152542372,-0.2966101694915254,-0.7966101694915254,-0.7288135593220338,-0.9576271186440678,-0.8983050847457628,-0.7203389830508474,-0.864406779661017,-0.559322033898305,-0.3813559322033898,-0.7033898305084746,-0.7372881355932204,-0.8305084745762712,-0.8559322033898306,-0.6779661016949152,-0.8135593220338984,-0.5508474576271186
